jatin2,1740152490.0893285,MouseMove,564.000,222.000
jatin2,1740152490.0966825,MouseMove,567.000,218.000
jatin2,1740152490.0966876,MouseMove,567.000,218.000
jatin2,1740152490.1041546,MouseMove,572.000,212.000
jatin2,1740152490.1041722,MouseMove,572.000,212.000
jatin2,1740152490.1115887,MouseMove,574.000,203.000
jatin2,1740152490.111601,MouseMove,574.000,203.000
jatin2,1740152490.1189992,MouseMove,574.000,196.000
jatin2,1740152490.119017,MouseMove,574.000,196.000
jatin2,1740152490.1264544,MouseMove,572.000,188.000
jatin2,1740152490.1264706,MouseMove,572.000,188.000
jatin2,1740152490.1338468,MouseMove,567.000,182.000
jatin2,1740152490.1338696,MouseMove,567.000,182.000
jatin2,1740152490.1413088,MouseMove,559.000,176.000
jatin2,1740152490.1413274,MouseMove,559.000,176.000
jatin2,1740152490.148749,MouseMove,548.000,171.000
jatin2,1740152490.148771,MouseMove,548.000,171.000
jatin2,1740152490.1561594,MouseMove,530.000,169.000
jatin2,1740152490.1561687,MouseMove,530.000,169.000
jatin2,1740152490.1636214,MouseMove,510.000,172.000
jatin2,1740152490.163639,MouseMove,510.000,172.000
jatin2,1740152490.171037,MouseMove,490.000,177.000
jatin2,1740152490.171043,MouseMove,490.000,177.000
jatin2,1740152490.178491,MouseMove,474.000,185.000
jatin2,1740152490.1785085,MouseMove,474.000,185.000
jatin2,1740152490.1858876,MouseMove,464.000,193.000
jatin2,1740152490.1859055,MouseMove,464.000,193.000
jatin2,1740152490.193351,MouseMove,457.000,200.000
jatin2,1740152490.1933656,MouseMove,457.000,200.000
jatin2,1740152490.2007315,MouseMove,453.000,209.000
jatin2,1740152490.2007496,MouseMove,453.000,209.000
jatin2,1740152490.2081811,MouseMove,453.000,218.000
jatin2,1740152490.2081985,MouseMove,453.000,218.000
jatin2,1740152490.2155728,MouseMove,456.000,227.000
jatin2,1740152490.2155857,MouseMove,456.000,227.000
jatin2,1740152490.2230177,MouseMove,463.000,235.000
jatin2,1740152490.2230248,MouseMove,463.000,235.000
jatin2,1740152490.2304475,MouseMove,472.000,243.000
jatin2,1740152490.2304614,MouseMove,472.000,243.000
jatin2,1740152490.2378833,MouseMove,484.000,249.000
jatin2,1740152490.2378988,MouseMove,484.000,249.000
jatin2,1740152490.2453291,MouseMove,498.000,253.000
jatin2,1740152490.2453325,MouseMove,498.000,253.000
jatin2,1740152490.2527401,MouseMove,515.000,257.000
jatin2,1740152490.252745,MouseMove,515.000,257.000
jatin2,1740152490.2602124,MouseMove,531.000,257.000
jatin2,1740152490.2602277,MouseMove,531.000,257.000
jatin2,1740152490.267652,MouseMove,550.000,253.000
jatin2,1740152490.2676756,MouseMove,550.000,253.000
jatin2,1740152490.2750494,MouseMove,569.000,246.000
jatin2,1740152490.2750676,MouseMove,569.000,246.000
jatin2,1740152490.2824662,MouseMove,587.000,240.000
jatin2,1740152490.2824843,MouseMove,587.000,240.000
jatin2,1740152490.2899542,MouseMove,605.000,233.000
jatin2,1740152490.2899706,MouseMove,605.000,233.000
jatin2,1740152490.2973616,MouseMove,621.000,229.000
jatin2,1740152490.2973678,MouseMove,621.000,229.000
jatin2,1740152490.3047807,MouseMove,633.000,225.000
jatin2,1740152490.3047924,MouseMove,633.000,225.000
jatin2,1740152490.3122683,MouseMove,644.000,222.000
jatin2,1740152490.3122945,MouseMove,644.000,222.000
jatin2,1740152490.3197,MouseMove,654.000,221.000
jatin2,1740152490.319718,MouseMove,654.000,221.000
jatin2,1740152490.327123,MouseMove,661.000,220.000
jatin2,1740152490.3271399,MouseMove,661.000,220.000
jatin2,1740152490.3345242,MouseMove,668.000,220.000
jatin2,1740152490.3345387,MouseMove,668.000,220.000
jatin2,1740152490.3419318,MouseMove,673.000,220.000
jatin2,1740152490.3419456,MouseMove,673.000,220.000
jatin2,1740152490.3493433,MouseMove,675.000,221.000
jatin2,1740152490.3493543,MouseMove,675.000,221.000
jatin2,1740152490.3568218,MouseMove,677.000,222.000
jatin2,1740152490.3568385,MouseMove,677.000,222.000
jatin2,1740152490.364226,MouseMove,677.000,227.000
jatin2,1740152490.36425,MouseMove,677.000,227.000
jatin2,1740152490.3716688,MouseMove,677.000,234.000
jatin2,1740152490.3716812,MouseMove,677.000,234.000
jatin2,1740152490.379143,MouseMove,673.000,242.000
jatin2,1740152490.3791578,MouseMove,673.000,242.000
jatin2,1740152490.3865721,MouseMove,664.000,251.000
jatin2,1740152490.3865824,MouseMove,664.000,251.000
jatin2,1740152490.393993,MouseMove,650.000,264.000
jatin2,1740152490.3940058,MouseMove,650.000,264.000
jatin2,1740152490.4014044,MouseMove,629.000,280.000
jatin2,1740152490.4014106,MouseMove,629.000,280.000
jatin2,1740152490.4087946,MouseMove,600.000,298.000
jatin2,1740152490.4088013,MouseMove,600.000,298.000
jatin2,1740152490.4162703,MouseMove,565.000,313.000
jatin2,1740152490.416279,MouseMove,565.000,313.000
jatin2,1740152490.4237125,MouseMove,528.000,330.000
jatin2,1740152490.4237242,MouseMove,528.000,330.000
jatin2,1740152490.4311445,MouseMove,484.000,344.000
jatin2,1740152490.4311616,MouseMove,484.000,344.000
jatin2,1740152490.4385922,MouseMove,439.000,358.000
jatin2,1740152490.4386091,MouseMove,439.000,358.000
jatin2,1740152490.4460273,MouseMove,395.000,370.000
jatin2,1740152490.4460392,MouseMove,395.000,370.000
jatin2,1740152490.4534152,MouseMove,351.000,377.000
jatin2,1740152490.4534209,MouseMove,351.000,377.000
jatin2,1740152490.460907,MouseMove,312.000,381.000
jatin2,1740152490.4609249,MouseMove,312.000,381.000
jatin2,1740152490.4683933,MouseMove,279.000,382.000
jatin2,1740152490.4684086,MouseMove,279.000,382.000
jatin2,1740152490.4757774,MouseMove,252.000,379.000
jatin2,1740152490.4757864,MouseMove,252.000,379.000
jatin2,1740152490.4831736,MouseMove,225.000,372.000
jatin2,1740152490.483185,MouseMove,225.000,372.000
jatin2,1740152490.490614,MouseMove,202.000,363.000
jatin2,1740152490.490633,MouseMove,202.000,363.000
jatin2,1740152490.4980516,MouseMove,182.000,353.000
jatin2,1740152490.4980702,MouseMove,182.000,353.000
jatin2,1740152490.5055387,MouseMove,167.000,342.000
jatin2,1740152490.5055563,MouseMove,167.000,342.000
jatin2,1740152490.5129032,MouseMove,158.000,334.000
jatin2,1740152490.512922,MouseMove,158.000,334.000
jatin2,1740152490.520375,MouseMove,152.000,327.000
jatin2,1740152490.520386,MouseMove,152.000,327.000
jatin2,1740152490.5277958,MouseMove,152.000,321.000
jatin2,1740152490.527803,MouseMove,152.000,321.000
jatin2,1740152490.5352235,MouseMove,153.000,315.000
jatin2,1740152490.5352337,MouseMove,153.000,315.000
jatin2,1740152490.5426424,MouseMove,166.000,310.000
jatin2,1740152490.5426567,MouseMove,166.000,310.000
jatin2,1740152490.5500484,MouseMove,188.000,310.000
jatin2,1740152490.5500665,MouseMove,188.000,310.000
jatin2,1740152490.5575175,MouseMove,220.000,313.000
jatin2,1740152490.5575342,MouseMove,220.000,313.000
jatin2,1740152490.5649433,MouseMove,258.000,322.000
jatin2,1740152490.5649486,MouseMove,258.000,322.000
jatin2,1740152490.5723627,MouseMove,298.000,332.000
jatin2,1740152490.572379,MouseMove,298.000,332.000
jatin2,1740152490.5797672,MouseMove,338.000,345.000
jatin2,1740152490.5797825,MouseMove,338.000,345.000
jatin2,1740152490.5872118,MouseMove,376.000,359.000
jatin2,1740152490.5872242,MouseMove,376.000,359.000
jatin2,1740152490.5946548,MouseMove,406.000,369.000
jatin2,1740152490.5946705,MouseMove,406.000,369.000
jatin2,1740152490.60212,MouseMove,429.000,376.000
jatin2,1740152490.602131,MouseMove,429.000,376.000
jatin2,1740152490.6095562,MouseMove,447.000,379.000
jatin2,1740152490.6095643,MouseMove,447.000,379.000
jatin2,1740152490.6170254,MouseMove,461.000,380.000
jatin2,1740152490.617033,MouseMove,461.000,380.000
jatin2,1740152490.624426,MouseMove,471.000,380.000
jatin2,1740152490.6244345,MouseMove,471.000,380.000
jatin2,1740152490.6318414,MouseMove,479.000,377.000
jatin2,1740152490.6318533,MouseMove,479.000,377.000
jatin2,1740152490.6393106,MouseMove,484.000,373.000
jatin2,1740152490.6393206,MouseMove,484.000,373.000
jatin2,1740152490.64672,MouseMove,491.000,361.000
jatin2,1740152490.646735,MouseMove,491.000,361.000
jatin2,1740152490.6541703,MouseMove,494.000,346.000
jatin2,1740152490.654187,MouseMove,494.000,346.000
jatin2,1740152490.6616352,MouseMove,495.000,325.000
jatin2,1740152490.6616514,MouseMove,495.000,325.000
jatin2,1740152490.6690397,MouseMove,493.000,298.000
jatin2,1740152490.6690452,MouseMove,493.000,298.000
jatin2,1740152490.6764805,MouseMove,489.000,265.000
jatin2,1740152490.676487,MouseMove,489.000,265.000
jatin2,1740152490.6839683,MouseMove,480.000,232.000
jatin2,1740152490.683986,MouseMove,480.000,232.000
jatin2,1740152490.6913993,MouseMove,470.000,200.000
jatin2,1740152490.691417,MouseMove,470.000,200.000
jatin2,1740152490.6987524,MouseMove,460.000,177.000
jatin2,1740152490.6987586,MouseMove,460.000,177.000
jatin2,1740152490.7061872,MouseMove,451.000,161.000
jatin2,1740152490.706202,MouseMove,451.000,161.000
jatin2,1740152490.7136455,MouseMove,446.000,152.000
jatin2,1740152490.713657,MouseMove,446.000,152.000
jatin2,1740152490.7210624,MouseMove,441.000,145.000
jatin2,1740152490.7210777,MouseMove,441.000,145.000
jatin2,1740152490.728566,MouseMove,439.000,141.000
jatin2,1740152490.728579,MouseMove,439.000,141.000
jatin2,1740152490.7359161,MouseMove,438.000,140.000
jatin2,1740152490.7359266,MouseMove,438.000,140.000
jatin2,1740152490.7507923,MouseMove,441.000,141.000
jatin2,1740152490.7508113,MouseMove,441.000,141.000
jatin2,1740152490.7582197,MouseMove,451.000,148.000
jatin2,1740152490.7582307,MouseMove,451.000,148.000
jatin2,1740152490.765638,MouseMove,462.000,157.000
jatin2,1740152490.7656543,MouseMove,462.000,157.000
jatin2,1740152490.7730315,MouseMove,473.000,166.000
jatin2,1740152490.7730472,MouseMove,473.000,166.000
jatin2,1740152490.7804909,MouseMove,487.000,174.000
jatin2,1740152490.7805066,MouseMove,487.000,174.000
jatin2,1740152490.7879632,MouseMove,499.000,183.000
jatin2,1740152490.7879777,MouseMove,499.000,183.000
jatin2,1740152490.795413,MouseMove,509.000,189.000
jatin2,1740152490.7954226,MouseMove,509.000,189.000
jatin2,1740152490.8028188,MouseMove,519.000,196.000
jatin2,1740152490.8028293,MouseMove,519.000,196.000
jatin2,1740152490.8102522,MouseMove,528.000,201.000
jatin2,1740152490.810262,MouseMove,528.000,201.000
jatin2,1740152490.817683,MouseMove,536.000,206.000
jatin2,1740152490.8176987,MouseMove,536.000,206.000
jatin2,1740152490.825135,MouseMove,542.000,208.000
jatin2,1740152490.8251507,MouseMove,542.000,208.000
jatin2,1740152490.8325346,MouseMove,548.000,210.000
jatin2,1740152490.8325505,MouseMove,548.000,210.000
jatin2,1740152490.8399565,MouseMove,551.000,211.000
jatin2,1740152490.8399706,MouseMove,551.000,211.000
jatin2,1740152490.847406,MouseMove,555.000,212.000
jatin2,1740152490.8474157,MouseMove,555.000,212.000
jatin2,1740152490.8548188,MouseMove,556.000,212.000
jatin2,1740152490.8548312,MouseMove,556.000,212.000
jatin2,1740152490.862264,MouseMove,557.000,212.000
jatin2,1740152490.8622823,MouseMove,557.000,212.000
jatin2,1740152490.8771243,MouseMove,557.000,211.000
jatin2,1740152490.877142,MouseMove,557.000,211.000
jatin2,1740152490.8845623,MouseMove,557.000,207.000
jatin2,1740152490.884569,MouseMove,557.000,207.000
jatin2,1740152490.8920076,MouseMove,555.000,202.000
jatin2,1740152490.892022,MouseMove,555.000,202.000
jatin2,1740152490.8994215,MouseMove,548.000,196.000
jatin2,1740152490.8994396,MouseMove,548.000,196.000
jatin2,1740152490.9068785,MouseMove,536.000,190.000
jatin2,1740152490.9068925,MouseMove,536.000,190.000
jatin2,1740152490.9143052,MouseMove,520.000,184.000
jatin2,1740152490.9143138,MouseMove,520.000,184.000
jatin2,1740152490.921698,MouseMove,501.000,176.000
jatin2,1740152490.92171,MouseMove,501.000,176.000
jatin2,1740152490.9291604,MouseMove,476.000,168.000
jatin2,1740152490.929166,MouseMove,476.000,168.000
jatin2,1740152490.9366012,MouseMove,446.000,164.000
jatin2,1740152490.936609,MouseMove,446.000,164.000
jatin2,1740152490.944062,MouseMove,410.000,163.000
jatin2,1740152490.9440753,MouseMove,410.000,163.000
jatin2,1740152490.9514563,MouseMove,369.000,164.000
jatin2,1740152490.9514687,MouseMove,369.000,164.000
jatin2,1740152490.958922,MouseMove,326.000,174.000
jatin2,1740152490.958942,MouseMove,326.000,174.000
jatin2,1740152490.9663825,MouseMove,282.000,190.000
jatin2,1740152490.9663954,MouseMove,282.000,190.000
jatin2,1740152490.9737606,MouseMove,248.000,210.000
jatin2,1740152490.973766,MouseMove,248.000,210.000
jatin2,1740152490.9811723,MouseMove,227.000,229.000
jatin2,1740152490.9811785,MouseMove,227.000,229.000
jatin2,1740152490.9886472,MouseMove,214.000,245.000
jatin2,1740152490.9886665,MouseMove,214.000,245.000
jatin2,1740152490.996106,MouseMove,210.000,262.000
jatin2,1740152490.9961183,MouseMove,210.000,262.000
jatin2,1740152491.003514,MouseMove,212.000,276.000
jatin2,1740152491.0035357,MouseMove,212.000,276.000
jatin2,1740152491.010942,MouseMove,220.000,290.000
jatin2,1740152491.0109549,MouseMove,220.000,290.000
jatin2,1740152491.0183926,MouseMove,231.000,301.000
jatin2,1740152491.0184128,MouseMove,231.000,301.000
jatin2,1740152491.0258243,MouseMove,248.000,315.000
jatin2,1740152491.0258467,MouseMove,248.000,315.000
jatin2,1740152491.0332303,MouseMove,268.000,323.000
jatin2,1740152491.0332544,MouseMove,268.000,323.000
jatin2,1740152491.0406337,MouseMove,286.000,329.000
jatin2,1740152491.040647,MouseMove,286.000,329.000
jatin2,1740152491.048075,MouseMove,302.000,332.000
jatin2,1740152491.0480816,MouseMove,302.000,332.000
jatin2,1740152491.055516,MouseMove,317.000,332.000
jatin2,1740152491.0555236,MouseMove,317.000,332.000
jatin2,1740152491.062961,MouseMove,331.000,328.000
jatin2,1740152491.0629697,MouseMove,331.000,328.000
jatin2,1740152491.0704076,MouseMove,344.000,322.000
jatin2,1740152491.0704153,MouseMove,344.000,322.000
jatin2,1740152491.0778356,MouseMove,354.000,312.000
jatin2,1740152491.0778453,MouseMove,354.000,312.000
jatin2,1740152491.0853074,MouseMove,365.000,296.000
jatin2,1740152491.0853245,MouseMove,365.000,296.000
jatin2,1740152491.092709,MouseMove,375.000,276.000
jatin2,1740152491.0927148,MouseMove,375.000,276.000
jatin2,1740152491.1001592,MouseMove,381.000,251.000
jatin2,1740152491.100175,MouseMove,381.000,251.000
jatin2,1740152491.1076014,MouseMove,383.000,223.000
jatin2,1740152491.1076167,MouseMove,383.000,223.000
jatin2,1740152491.1150136,MouseMove,378.000,192.000
jatin2,1740152491.1150277,MouseMove,378.000,192.000
jatin2,1740152491.1224427,MouseMove,368.000,162.000
jatin2,1740152491.1224504,MouseMove,368.000,162.000
jatin2,1740152491.1299145,MouseMove,356.000,136.000
jatin2,1740152491.1299183,MouseMove,356.000,136.000
jatin2,1740152491.1373665,MouseMove,339.000,119.000
jatin2,1740152491.1373732,MouseMove,339.000,119.000
jatin2,1740152491.1450229,MouseMove,317.000,107.000
jatin2,1740152491.1450284,MouseMove,317.000,107.000
jatin2,1740152491.152237,MouseMove,291.000,101.000
jatin2,1740152491.1522658,MouseMove,291.000,101.000
jatin2,1740152491.1596828,MouseMove,269.000,101.000
jatin2,1740152491.159704,MouseMove,269.000,101.000
jatin2,1740152491.167093,MouseMove,255.000,107.000
jatin2,1740152491.167113,MouseMove,255.000,107.000
jatin2,1740152491.1745083,MouseMove,246.000,114.000
jatin2,1740152491.1745238,MouseMove,246.000,114.000
jatin2,1740152491.182189,MouseMove,238.000,126.000
jatin2,1740152491.1822062,MouseMove,238.000,126.000
jatin2,1740152491.1893454,MouseMove,238.000,140.000
jatin2,1740152491.1893635,MouseMove,238.000,140.000
jatin2,1740152491.196798,MouseMove,243.000,156.000
jatin2,1740152491.1968043,MouseMove,243.000,156.000
jatin2,1740152491.2042243,MouseMove,256.000,172.000
jatin2,1740152491.2042363,MouseMove,256.000,172.000
jatin2,1740152491.2116382,MouseMove,271.000,189.000
jatin2,1740152491.211656,MouseMove,271.000,189.000
jatin2,1740152491.21906,MouseMove,294.000,208.000
jatin2,1740152491.2190652,MouseMove,294.000,208.000
jatin2,1740152491.2265193,MouseMove,315.000,222.000
jatin2,1740152491.2265403,MouseMove,315.000,222.000
jatin2,1740152491.2339287,MouseMove,334.000,232.000
jatin2,1740152491.2339423,MouseMove,334.000,232.000
jatin2,1740152491.2413707,MouseMove,355.000,238.000
jatin2,1740152491.2413836,MouseMove,355.000,238.000
jatin2,1740152491.2488062,MouseMove,376.000,239.000
jatin2,1740152491.2488184,MouseMove,376.000,239.000
jatin2,1740152491.256251,MouseMove,397.000,235.000
jatin2,1740152491.256263,MouseMove,397.000,235.000
jatin2,1740152491.263688,MouseMove,420.000,227.000
jatin2,1740152491.2637014,MouseMove,420.000,227.000
jatin2,1740152491.2710867,MouseMove,447.000,210.000
jatin2,1740152491.2710998,MouseMove,447.000,210.000
jatin2,1740152491.27853,MouseMove,473.000,191.000
jatin2,1740152491.2785356,MouseMove,473.000,191.000
jatin2,1740152491.2859828,MouseMove,497.000,173.000
jatin2,1740152491.2860003,MouseMove,497.000,173.000
jatin2,1740152491.2934172,MouseMove,513.000,160.000
jatin2,1740152491.2934258,MouseMove,513.000,160.000
jatin2,1740152491.3008327,MouseMove,525.000,151.000
jatin2,1740152491.300839,MouseMove,525.000,151.000
jatin2,1740152491.3082628,MouseMove,534.000,146.000
jatin2,1740152491.3082888,MouseMove,534.000,146.000
jatin2,1740152491.3156757,MouseMove,542.000,142.000
jatin2,1740152491.3156917,MouseMove,542.000,142.000
jatin2,1740152491.3231313,MouseMove,548.000,140.000
jatin2,1740152491.3231454,MouseMove,548.000,140.000
jatin2,1740152491.3305502,MouseMove,555.000,140.000
jatin2,1740152491.3305619,MouseMove,555.000,140.000
jatin2,1740152491.3380172,MouseMove,559.000,141.000
jatin2,1740152491.3380358,MouseMove,559.000,141.000
jatin2,1740152491.3454342,MouseMove,562.000,145.000
jatin2,1740152491.3454447,MouseMove,562.000,145.000
jatin2,1740152491.3528285,MouseMove,568.000,150.000
jatin2,1740152491.3528466,MouseMove,568.000,150.000
jatin2,1740152491.360332,MouseMove,570.000,157.000
jatin2,1740152491.3603506,MouseMove,570.000,157.000
jatin2,1740152491.36774,MouseMove,570.000,165.000
jatin2,1740152491.3677502,MouseMove,570.000,165.000
jatin2,1740152491.3751657,MouseMove,570.000,173.000
jatin2,1740152491.375172,MouseMove,570.000,173.000
jatin2,1740152491.3825777,MouseMove,566.000,183.000
jatin2,1740152491.3825896,MouseMove,566.000,183.000
jatin2,1740152491.3900545,MouseMove,560.000,193.000
jatin2,1740152491.3900654,MouseMove,560.000,193.000
jatin2,1740152491.3974662,MouseMove,550.000,203.000
jatin2,1740152491.3974962,MouseMove,550.000,203.000
jatin2,1740152491.4049063,MouseMove,538.000,216.000
jatin2,1740152491.4049118,MouseMove,538.000,216.000
jatin2,1740152491.4123735,MouseMove,519.000,230.000
jatin2,1740152491.4123886,MouseMove,519.000,230.000
jatin2,1740152491.4197855,MouseMove,496.000,241.000
jatin2,1740152491.4197984,MouseMove,496.000,241.000
jatin2,1740152491.4271939,MouseMove,466.000,254.000
jatin2,1740152491.427207,MouseMove,466.000,254.000
jatin2,1740152491.4346588,MouseMove,433.000,264.000
jatin2,1740152491.4346707,MouseMove,433.000,264.000
jatin2,1740152491.4420578,MouseMove,395.000,276.000
jatin2,1740152491.44207,MouseMove,395.000,276.000
jatin2,1740152491.4495096,MouseMove,356.000,284.000
jatin2,1740152491.4495177,MouseMove,356.000,284.000
jatin2,1740152491.4569438,MouseMove,314.000,290.000
jatin2,1740152491.4569607,MouseMove,314.000,290.000
jatin2,1740152491.4643986,MouseMove,279.000,294.000
jatin2,1740152491.4644148,MouseMove,279.000,294.000
jatin2,1740152491.4717925,MouseMove,250.000,296.000
jatin2,1740152491.471798,MouseMove,250.000,296.000
